OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
9293,"""סופר פארם"" (קומה ראשונה) קניון עזריאלי, מודיעין", ,11/03/2020,11:00-11:15,מיקום חולה,35.00780986,31.90062651
9294,קופת חולים כללית סניף חבד רחוב נחלת הר חבד 9 קרית מלאכי, ,11/03/2020,11:00-11:30,מיקום חולה,34.7394259,31.7299852
9295,"חנות ""Be"" קניון עזריאלי, מודיעין", ,11/03/2020,11:15-11:30,מיקום חולה,35.00813053,31.89961054
9296," ""קליית חממה"" סמוך לסופר ""רמי לוי"" כפר סבא.", ,11/03/2020,11:45-12:15,מיקום חולה,34.9127534,32.174393
9297,"מכללת רופין - עמק חפר מזרח מ""א 16",בניין 20 חדר 102,11/03/2020,11:45 - 13:45,מיקום חולה,34.912319,32.342406
9298,בית - בני ברק,,11/03/2020,12:00 - 13:00,מיקום חולה,34.83384748,32.08827907
9299,"בהיכ""נ תפעול חברת החשמל אתר רוטנברג - אשקלון",,11/03/2020,12:30 - 13:00,מיקום חולה,34.5260912,31.6310856
9300,צומת שילת,"חנויות: ""אונות מסגור"", ""חנות חומרי ניקוי"", ""צומת ספרים""",11/03/2020,12:40-13:00,מיקום חולה,35.01667,31.913078
9301,"קופי בר, רחוב יד חרוצים 13, תל אביב", ,11/03/2020,12:45-14:30,מיקום חולה,34.7833237,32.0619451
9302,"בית כנסת ""נץ דוד"" גני תקווה",תפילה,11/03/2020,13:00-13:30,מיקום חולה,34.86844,32.06005
9303,"דרך מנחם בגין 23, תל אביב","מסעדת ""טאיזו""",11/03/2020,13:00-14:00,מיקום חולה,34.7800263,32.0637583
9304,"מסעדת טאיזו, מנחם בגין 23 תל אביב", ,11/03/2020,13:00-14:00,מיקום חולה,34.7797551,32.0639373
9305,"אודיטוריום בנין צ'ק פוינט, אוניברסיטת תל אביב",,11/03/2020,13:00-15:00,מיקום חולה,34.8043877,32.1133141
9306,"בית כנסת ש""י עגנון - ירושלים",,11/03/2020,13:00 - 14:00,מיקום חולה,35.2226749,31.7475869
9307,אקו פארק - חדרה,,11/03/2020,13:00 - 16:30,מיקום חולה,34.9347072,32.4293144
9308,"בית כנסת בניין ""גטר"" ברחוב שמשון הגיבור 7 פתח תקווה", ,11/03/2020,14:00-14:05,מיקום חולה,34.8641649,32.095102
9309,החרצית כפר יונה,רופאה עצמאית דר חוה כהן,11/03/2020,14:00-14:15,מיקום חולה,34.93932,32.31582
9310,"מכללת HIT רח' גולומב 52, חולון","בנין 6 חדר 404,",11/03/2020,14:00-18:00,מיקום חולה,34.7730563,32.0160931
9311,"חנות בגדים ""סטודיו נועה"", רח' הפרחים 18, רשפון",,11/03/2020,14:00-19:00,מיקום חולה,34.8243992,32.2009033
9312,אוניברסיטת בן גוריון - באר שבע,איש קשר עימנואל 0528795914,11/03/2020,14:00 - 19:00,מיקום חולה,34.801461,31.262218
9313,דואר ישראל - תל אביב - יפו,,11/03/2020,14:00 - 15:00,מיקום חולה,34.79075983,32.08990807
9314,מכללת רופין 1,"בניין 22, קומת כתה",11/03/2020,14:15-15:45,מיקום חולה,34.912319,32.342406
9315,סופר מגה בעיר מנחם בגין 44 כפר יונה, ,11/03/2020,14:20-14:35,מיקום חולה,34.9365342,32.3112272
9316,"הוט סינמה, ישפרו סנטר, מודיעין.", ,11/03/2020,14:30-16:00,מיקום חולה,34.9634743,31.8890274
9317,"רח' מעלות דפנה 139, ירושלים", ,11/03/2020,15:00-17:30,מיקום חולה,35.22557838,31.7947623
9318,"בית כנסת איצקוביץ, רח' הרב ש""ך 4, בני ברק",,11/03/2020,15:00-16:00,מיקום חולה,34.8355715,32.0859852
9319,מסיבת פורים - ירושלים,,11/03/2020,15:00 - 17:30,מיקום חולה,35.22476256,31.79592952
9320,"קניון איילון- חנויות נייק, אדידס, זארה, REBAR - רמת גן",,11/03/2020,15:00 - 16:20,מיקום חולה,34.82698209,32.10023114
9321,Chop Shop - תל אביב - יפו,,11/03/2020,15:05 - 16:05,מיקום חולה,34.7744465,32.0769349
9322,"קפה ארומה, רח' קלאוזנר 8, תל אביב",,11/03/2020,15:15-16:45,מיקום חולה,34.80498112,32.11382416
9323,"מכללת רופין - עמק חפר מזרח מ""א 16",בניין 22 כתה 2 מכללת רופין,11/03/2020,15:15 - 16:45,מיקום חולה,34.912319,32.342406
9324,באנה- בית קפה - תל אביב - יפו,,11/03/2020,15:30 - 16:30,מיקום חולה,34.77775448,32.06521078
9325,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,11/03/2020,15:45-16:10,מיקום חולה,34.8398083,32.0779264
9326,"בית קפה ""קופי בין"" - ירושלים",,11/03/2020,15:45 - 16:15,מיקום חולה,35.2211278,31.7812331
9327,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,11/03/2020,16:00-20:00,מיקום חולה,34.87598,32.07883
9328,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,11/03/2020,16:00-20:00,מיקום חולה,34.87598,32.07883
9329,בית חולים וולפסון - חולון,מחלקה פנימית ד',11/03/2020,16:00 - 20:00,מיקום חולה,34.7627074,32.0360309
9330,חנות H&Z - תל אביב - יפו,,11/03/2020,16:10 - 16:32,מיקום חולה,34.7867331,32.0692076
9331,קניון ממילא חנויות זארה ומנגו - ירושלים,,11/03/2020,16:15 - 17:30,מיקום חולה,35.2237661,31.7777443
9332," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.", ,11/03/2020,16:30-17:00,מיקום חולה,35.0148796,31.8988459
9333,חנות סקארה - תל אביב - יפו,,11/03/2020,16:50 - 17:10,מיקום חולה,34.7708374,32.068065
9334,סינמטק תל אביב,"שורות 4-8, מושבים 1-12",11/03/2020,17:00-18:00,מיקום חולה,34.783463,32.070705
9335,"רח' צה""ל 2/13 בת ים",ניחום אבלים משפחת טוביאס,11/03/2020,17:00-22:00,מיקום חולה,34.748479,32.024148
9336,בית מרקחת קופת חולים מכבי רח' תלתן מודיעין,,11/03/2020,17:00-17:15,מיקום חולה,35.0076696,31.9056225
9337,"חוג ריקודי בנות, מועדון ישוב קדם", ,11/03/2020,17:00-18:00,מיקום חולה,35.07178962,32.28491803
9338,"בית קפה בורקין, בנימינה",ליד הרכבת,11/03/2020,17:00-17:15,מיקום חולה,34.9478317,32.5139428
9339,", רח' חטיבת גולני 9, מודיעין.", ,11/03/2020,17:00-17:30,מיקום חולה,35.0017566,31.9094005
9340,"בית כנסת בית מאיר, רחוב בילו יהוד", ,11/03/2020,17:15-17:45,מיקום חולה,34.888242,32.029196
9341,"מכון כושר F45 Trainig Yigal Alon, מגדל אלון 2, רחוב יגאל אלון 94, תל אביב",,11/03/2020,17:30-18:20,מיקום חולה,34.7941454,32.0684862
9342,"מרכול ויקטורי, רחוב לינקולן 13, תל אביב", ,11/03/2020,17:30-18:00,מיקום חולה,34.7820712,32.0664912
9343,"מסעדת FISHOP, שרונה מרקט תל אביב", ,11/03/2020,17:30-19:45,מיקום חולה,34.786576,32.071399
9344,fat vinny מסעדה איטלקית מול חוף - חדרה,,11/03/2020,17:30 - 19:00,מיקום חולה,34.8949194,32.4424186
9345,"בית חב""ד, יהוד", ,11/03/2020,17:45-18:00,מיקום חולה,34.8869943,32.029534
9346,"בית כנסת ""אור לשבים"" יהוד",תפילה,11/03/2020,18:00-19:30,מיקום חולה,34.89205,32.03719
9347,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,11/03/2020,18:00-19:00,מיקום חולה,34.7791748,32.0858079
9348,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,11/03/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614
9349,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,11/03/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614
9350,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק",,11/03/2020,18:00-19:00,מיקום חולה,34.8385763,32.0760735
9351,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק", ,11/03/2020,18:00-19:00,מיקום חולה,34.8385763,32.0760735
9352,"בית כנסת בית מאיר, רחוב בילו יהוד", ,11/03/2020,18:00-18:30,מיקום חולה,34.888242,32.029196
9353,"ישיבת ""תולדות אהרון"", ירושלים", ,11/03/2020,18:00-18:15,מיקום חולה,35.2250446,31.7856547
9354,זארה קנייון TLV - תל אביב - יפו,,11/03/2020,18:05 - 19:10,מיקום חולה,34.7835457,32.0686749
9355,"קניון עזריאלי, תל אביב",,11/03/2020,18:10-18:30,מיקום חולה,34.7922028,32.0740769
9356,"מרכז הבשר, רח' לשם מודיעין",,11/03/2020,18:30-18:35,מיקום חולה,34.9958243,31.9032308
9357,"סניף בני עקיבא, ישראל גלילי 3 חולון", ,11/03/2020,18:30-20:00,מיקום חולה,34.7811133,32.0125893
9358,עידן הפרי והירק רח' לשם מודיעין,,11/03/2020,18:40-18:50,מיקום חולה,34.9958777,31.9036431
9359,"קופת חולים כללית, גן יבנה",,11/03/2020,18:45-19:15,מיקום חולה,34.704389,31.7954104
9360,"קופת חולים כללית, גן יבנה", ,11/03/2020,18:45-19:15,מיקום חולה,34.704389,31.7954104
9361,סופר קייזר – רח' אבני החושן מודיעין,,11/03/2020,18:50-19:00,מיקום חולה,34.99633368,31.90287458
9362,זארה הום בקנין TLV - תל אביב - יפו,,11/03/2020,18:55 - 19:10,מיקום חולה,34.7867543,32.0690721
9363,"מועדון נוער ""אור ישראלי"" מגדל העמק", ,11/03/2020,19:00-21:30,מיקום חולה,35.2417497,32.6778114
9364,ישיבת הכותל של הרב ברוך וידר - ירושלים,,11/03/2020,19:00 - 23:00,מיקום חולה,35.2326693,31.7752469
9365,חנות זארה במול החוף - חדרה,,11/03/2020,19:00 - 19:30,מיקום חולה,34.8952402,32.4411984
9366,חנות אדידס קניון TLV - תל אביב - יפו,,11/03/2020,19:13 - 19:28,מיקום חולה,34.7847957,32.0693968
9367,"סופרפארם קניון פרנדלי, גן יבנה",,11/03/2020,19:15-20:00,מיקום חולה,34.704494,31.7952815
9368,"סופרפארם קניון פרנדלי, גן יבנה", ,11/03/2020,19:15-20:00,מיקום חולה,34.704494,31.7952815
9369,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,11/03/2020,19:15-19:40,מיקום חולה,34.8398083,32.0779264
9370,"סופר ""כל בו מאיר"" וחנות ""מוזלים"" יהוד",,11/03/2020,19:30-20:00,מיקום חולה,34.88969,32.02924
9371,"""טאבון"" רח' רמתיים 90, הוד השרון",,11/03/2020,19:30-20:30,מיקום חולה,34.8943859,32.1552478
9372,"ולמי אצולת העמק, עפולה",מסיבה,11/03/2020,19:30-23:59,מיקום חולה,35.295659,32.601246
9373,"בית קולנוע ""הוט סינמה"" בישפרו סנטר מודיעין","הסרט ""סוניק"" הקרנה שהחלה ב- 19.30, אולם מס' 3",11/03/2020,19:30-21:20,מיקום חולה,34.9634743,31.8890274
9374,"אולמי ""אצולת העמק"", עפולה", ,11/03/2020,19:30-00:30,מיקום חולה,35.295659,32.601246
9375,אולם אצולת העמק - עפולה,,11/03/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246
9376,אצולת העמק עפולה - עפולה,חינה,11/03/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246
9377,אצולת העמק - עפולה,,11/03/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246
9378,חינה אצולת העמק - עפולה,חינה,11/03/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246
9379,"מכון כושר ""לזוז"" - יבנה",,11/03/2020,19:30 - 21:00,מיקום חולה,34.7414761,31.8642389
9380,rebar קניון TLV - תל אביב - יפו,,11/03/2020,19:40 - 19:55,מיקום חולה,34.7846417,32.0688363
9381,רחוב אוסישקין 50 ירושלים, ,11/03/2020,20:00-22:30,מיקום חולה,35.212503,31.7794002
9382,מסיבת פורים ברחוב אוסישקין 50 ירושלים, ,11/03/2020,20:00-22:30,מיקום חולה,35.212503,31.7794002
9383,בית כנסת ויזניץ רחב זית 1 עפולה, ,11/03/2020,20:00-21:30,מיקום חולה,35.33270774,32.63462442
9384,"חוג ריקודי בנות, מועדון ישוב קדם", ,11/03/2020,20:30-21:30,מיקום חולה,35.07158352,32.28491787
9385,בית הכנסת המרכזי בשכונת תמר באפרת, ,11/03/2020,20:30-20:45,מיקום חולה,35.16417,31.68029
9386,"בית כנסת משכן שלמה, קהילת השחר רחוב ענבר פינת בדולח מודיעין", ,11/03/2020,20:45-21:00,מיקום חולה,34.9953755,31.9053117
9387,"קניון רננים, רעננה",חנות זארה,11/03/2020,20:45-21:30,מיקום חולה,34.879662,32.196602
9388,אולם אצולת העמק - עפולה,מסיבת חינה של חולים 254 ו615,11/03/2020,21:30 - 01:00,מיקום חולה,35.295659,32.601246
9389,"בית הכנסת הספרדי/חסידי, רח' הרב זוננפלד 15, בני ברק",,12/03/2020,22:00-23:00,מיקום חולה,34.84351178,32.08101811
9390,social club - תל אביב - יפו,,12/03/2020,22:45 - 00:00,מיקום חולה,34.7742914,32.0643951
9391,"בית המדרש ישיבת הר עציון, ישוב אלון שבות",,12/03/2020,00:00-01:30,מיקום חולה,35.1235129,31.657671
9392,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,12/03/2020,00:00-23:59,מיקום חולה,34.7627074,32.0360309
9393,מרפאת מטודלה של קופת חולים כללית ירושלים,עובדת בריאות,12/03/2020,00:00-23:59,מיקום חולה,35.2126628,31.7720994
9394,"בי""ס עמית עמל מקיף ג' רחוב המתנדבים 6 ראשון לציון","אירוע ""יום המדע""",12/03/2020,08:30-12:20,מיקום חולה,34.7934562,31.9705519
9395,"""במוסד נעמן"" יהוד",תפילה,12/03/2020,14:00-14:30,מיקום חולה,34.887452,32.032894
9396,"ישיבת חב""ד הגדולה, צפת", ,12/03/2020,00:00-22:00,מיקום חולה,35.494212,32.971981
9397,"ישיבת חינוך לנער, צפת", ,12/03/2020,22:00-23:59,מיקום חולה,35.4991753,32.9584609
9398,"בית הכנסת קרית שנף, קרית גת", ,12/03/2020,18:00-18:30,מיקום חולה,34.768459,31.611148
9399,בית ספר רוגוזין, (הכיתה שלו קיבלו הודעה פרטנית),12/03/2020,00:02-23:58,מיקום חולה,35.1068491,32.8144726
9400,ישיבה מתובתא מגדל העמק, ,12/03/2020,09:00-13:00,מיקום חולה,35.2417497,32.6778114
9401,"סופרמרקט יוחננוף, צומת ביל""ו"," (הסניף הסמוך לכפר ביל""ו).",12/03/2020,20:00-21:00,מיקום חולה,34.8216411,31.8701375
9402,"קופת חולים כללית, צבי בורנשטיין 1, ירוחם", ,12/03/2020,08:00-13:00,מיקום חולה,34.9292548,30.9878617
9403,ברלינגטון אינגליש קניון הנגב באר שבע, ,12/03/2020,18:00-19:30,מיקום חולה,34.7952386,31.2440942
9404,"בית כנסת ""משכנות נריה"", אלעד", ,12/03/2020,05:45-06:20,מיקום חולה,34.95075,32.04953
9405,"בית כנסת ""מאור שרגא"", אלעד", ,12/03/2020,19:30-20:00,מיקום חולה,34.9597296,32.053904
9406,יס פלאנט ירושלים,"בסרט ""קול קדומים""",12/03/2020,לא ידוע,מיקום חולה,35.2256699,31.7622535
9407,"התדהר 14, רעננה, 43665",תפילת מנחה בבית הכנסת ברחוב התדהר מאחורי בנק הפועלים ברעננה,12/03/2020,13:40-14:00,מיקום חולה,34.8845583,32.1955935
9408,"חנות לבגדי נשים ""לילוש"" בקרית ים - שד' ירושלים 51",לא צוינו שעות,12/03/2020,00:02-23:58,מיקום חולה,35.06890348,32.84267028
9409,"מרפאת רוקח של כללית, רח' שרי ישראל ירושלים", ,12/03/2020,19:40-23:00,מיקום חולה,35.2079747,31.7904444
9410,"בנק מזרחי, רחוב הרצל, אופקים", ,12/03/2020,13:00-13:30,מיקום חולה,34.6209134,31.3163224
9411,"ביה""ס ממ""ד תמר ברחוב מוריה באפרת","בחדר המורים ובכיתות ג', ד', ה'",12/03/2020,08:00-15:00,מיקום חולה,35.147799,31.6494398
9412,"בית כנסת ""הדר ציון"" רח' טירת הכסף כוכב יעקב", ,12/03/2020,05:15-06:15,מיקום חולה,35.2448093,31.8812554
9413,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,12/03/2020,20:30-20:50,מיקום חולה,35.248254,31.87904
9414,"מיסוי מקרקעין מחלקת גביה, רח' כנפי נשרים 66, ירושלים", ,12/03/2020,12:50-13:10,מיקום חולה,35.1819121,31.7877947
9415,"בית כנסת אמרי שפר, רח' קצנלבוגן 1, הר נוף, ירושלים", ,12/03/2020,10:00-11:00,מיקום חולה,35.1739899,31.7896423
9416,"חדר כושר מתי במרכז הדר בתלפיות, ירושלים", ,12/03/2020,18:00-19:30,מיקום חולה,35.2139339,31.7536775
9417,"בית כנסת ""שבט אחים"", יהוד", ,12/03/2020,17:30-18:00,מיקום חולה,34.8877082,32.0383166
9418,"בית הכנסת הספרדי/חסידי, רח' הרב זוננפלד 15, בני ברק",,12/03/2020,00:00-05:00,מיקום חולה,34.84351178,32.08101811
9419,"מרפאת ""גודפריד"" כללית", ,12/03/2020,00:01-23:59,מיקום חולה,34.84217977,32.16878717
9420,"בית כנסת ""אור לשבים"" יהוד",תפילה,12/03/2020,05:00-07:00,מיקום חולה,34.89205,32.03719
9421,מאפיית דרך הלחם - יבנה,,12/03/2020,05:00 - 15:00,מיקום חולה,34.7360281,31.8664694
9422,"בית הכנסת 'תפארת ציון ושרה', הרב מנהר 20, הר חומה, ירושלים", ,12/03/2020,05:15-06:15,מיקום חולה,35.22415399,31.72199524
9423,בית הכנסת 'תפארת ציון ושרה' - ירושלים,,12/03/2020,05:15 - 06:15,מיקום חולה,35.2287782,31.72262794
9424,"בית כנסת מגן שלמה, מושב גילת",,12/03/2020,05:45-06:30,מיקום חולה,34.648934,31.326321
9425,"מכון כושר קרוספיט – עתיר ידע 19, בכפר סבא", ,12/03/2020,06:00-07:00,מיקום חולה,34.9347458,32.1618209
9426,"מתחנת עד""ש  שפיק פתח תקווה לארלוזורוב בת""א.", ,12/03/2020,06:00-06:45,מיקום חולה,34.90999215,32.07382302
9427,"""כולל ברסלב"", רח' אלשיך 5, בני ברק",קומת הקרקע,12/03/2020,06:00-09:00,מיקום חולה,34.8342639,32.0812337
9428,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,12/03/2020,06:15-08:15,מיקום חולה,34.83942,32.08452
9429,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,12/03/2020,06:15-08:15,מיקום חולה,34.83942,32.08452
9430,"בית כנסת ""חושן"" רחוב בדולח 12 מודיעין", ,12/03/2020,06:30-07:10,מיקום חולה,34.9946079,31.9036971
9431,"בהיכ""נ תפעול חברת החשמל אתר רוטנברג - אשקלון",,12/03/2020,06:50 - 07:30,מיקום חולה,34.5260912,31.6310856
9432, בית הכנסת המרכזי ברחוב הדקל באפרת, ,12/03/2020,07:00-07:40,מיקום חולה,35.15641256,31.66446674
9433,"בית כנסת ""זיו יהודה"" ושטיבלאך, שד' אריה לוין בבני ברק",,12/03/2020,07:30-08:00,מיקום חולה,34.8379174,32.0972669
9434,"בית כנסת הרב שחף, רח' הרב נויפלד 10 בבני ברק",,12/03/2020,07:30-08:00,מיקום חולה,34.84142,32.0972214
9435,"בית ספר ""דרכי יהודה"" רח' יהלום 52 מודיעין",,12/03/2020,07:50-12:45,מיקום חולה,34.9931828,31.9078573
9436,"בית ספר אור מלכה, רח' נחמיה 111, ראשון לציון", ,12/03/2020,07:50-14:45,מיקום חולה,34.8273502,31.9499689
9437,"מעון ""ניצנים"", ענב", ,12/03/2020,07:55-08:05,מיקום חולה,35.12534783,32.28456971
9438,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/03/2020,08:00-08:30,מיקום חולה,34.822608,31.895434
9439,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים",,12/03/2020,08:00-14:00,מיקום חולה,35.188369,31.7858114
9440,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים",,12/03/2020,08:00-14:00,מיקום חולה,35.188369,31.7858114
9441,"תלמוד תורה ""דיברות משה"" רחוב קצנלבוגן 83 ירושלים",,12/03/2020,08:00-15:00,מיקום חולה,35.1763226,31.7880423
9442,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/03/2020,08:00-08:30,מיקום חולה,34.822608,31.895434
9443,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים", ,12/03/2020,08:00-14:00,מיקום חולה,35.188369,31.7858114
9444,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים", ,12/03/2020,08:00-14:00,מיקום חולה,35.188369,31.7858114
9445,"תלמוד תורה ""דיברות משה"" רחוב קצנלבוגן 83 ירושלים", ,12/03/2020,08:00-15:00,מיקום חולה,35.1763226,31.7880423
9446,"בי""""ס בני עקיבא 'נתיבות חיים' בפסגת זאב, ירושלים", ,12/03/2020,08:00-16:00,מיקום חולה,35.24252468,31.82312185
9447,"מרפאת עיניים, שערי העיר, ירושלים","קומת הנהלה, מרפאת עיניים",12/03/2020,08:00-18:00,מיקום חולה,35.205387,31.789098
9448,בית ספר עושה חיל - אפרת,,12/03/2020,08:00 - 08:00,מיקום חולה,35.151196,31.6564286
9449,"יום לימודים בי""ס בני עקיבא - ירושלים",,12/03/2020,08:00 - 14:00,מיקום חולה,35.18236463,31.7705665
9450,"כתה ט' 3, בית ספר יערת העמק - מגדל העמק",,12/03/2020,08:00 - 12:30,מיקום חולה,35.24060155,32.67912026
9451,"מכון כושר F45 Trainig Yigal Alon, מגדל אלון 2, רחוב יגאל אלון 94, תל אביב",,12/03/2020,08:15-09:00,מיקום חולה,34.7941454,32.0684862
9452,בנק יהב עפולה,,12/03/2020,08:15-15:45,מיקום חולה,35.2940938,32.6037908
9453,"בי""ס עמית עמל מקיף ג' רחוב המתנדבים 6 ראשון לציון","אירוע ""יום המדע""",12/03/2020,08:30-12:20,מיקום חולה,34.79345,31.97055
9454,"בי""ס עמית עמל מקיף ג' רחוב המתנדבים 6 ראשון לציון","אירוע ""יום המדע""",12/03/2020,08:30-12:20,מיקום חולה,34.79345,31.97055
9455,"בית כנסת חב""ד מגדל העמק",,12/03/2020,08:30-09:00,מיקום חולה,35.242389,32.674337
9456,"בית כנסת חב""ד מגדל העמק", ,12/03/2020,08:30-09:00,מיקום חולה,35.242389,32.674337
9457,חנון דיונון אוניברסיטת תל אביב רחוב חיים לבנון 58 תל אביב, ,12/03/2020,08:30-09:00,מיקום חולה,34.80224,32.1138173
9458,מגדל אור מגדל העמק, ,12/03/2020,09:00-21:00,מיקום חולה,35.23163532,32.67757591
9459,אוניברסיטת תל אביב בית ספר לכלכלה חדר 10, ,12/03/2020,09:00-11:00,מיקום חולה,34.8045132,32.1095258
9460,סופרפארם נמל תל אביב, ,12/03/2020,09:00-10:00,מיקום חולה,34.7754274,32.0980736
9461,"בית הספר ""עושה חיל"", אפרת", ,12/03/2020,09:00-15:00,מיקום חולה,35.149934,31.653589
9462,"מכללת HIT רח' גולומב 52, חולון",סדנא בבנין 7,12/03/2020,09:00-13:00,מיקום חולה,34.7730563,32.0160931
9463,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,12/03/2020,09:30-13:00,מיקום חולה,34.8398083,32.0779264
9464,שיפודי עמוס בעפולה, ,12/03/2020,10:00-10:10,מיקום חולה,35.2890104,32.6100099
9465,"""ברכל מעיין 2000"", סמטת אז""ר 3, בני ברק",,12/03/2020,10:00-15:00,מיקום חולה,34.83489572,32.09013669
9466,תפילת שחרית ומנחה בבית כנסת - שומריה,,12/03/2020,10:00 - 10:00,מיקום חולה,34.884095,31.432154
9467,גנים טרום חובה וחובה - שומריה,,12/03/2020,10:00 - 10:00,מיקום חולה,34.884095,31.432154
9468,מרפאה כללית מיתר - מיתר,,12/03/2020,10:00 - 10:00,מיקום חולה,34.93920175,31.32683798
9469,טיפת חלב נוף העמק - מגדל העמק,,12/03/2020,10:00 - 10:30,מיקום חולה,35.2531498,32.6749277
9470,בית חולים קפלן- במסגרת לימודים - רחובות,מרפאת חוץ אורטופדית- חדר 1 וכן חדר ישיבות  בקומה 6 (חדר סמינרים).,12/03/2020,10:00 - 15:30,מיקום חולה,34.8142255,31.8729453
9471,"קופת חולים כללית, הרצל 7 כפר יונה", ,12/03/2020,10:15-10:30,מיקום חולה,34.9336595,32.3191479
9472,"קונדיטוריה דרימרי, רחוב הסיבים 49, פתח תקווה",,12/03/2020,11:00-12:00,מיקום חולה,34.856412,32.083895
9473,"מרכז הפסגה', רח' מרדכי נרקיס, פסגת זאב ירושלים", ,12/03/2020,11:00-13:00,מיקום חולה,35.2128554,31.7789446
9474,"בנק ""פאדג'י"", רחוב הרב לנדאו 5, בני ברק", ,12/03/2020,11:00-11:45,מיקום חולה,34.8335241,32.0799527
9475,"חנות לבני נשים ""ג'ודי אקסלוסיב"" ברחובות רבי עקיבא 90 ורבי עקיבא 134 בבני ברק",,12/03/2020,11:00-21:00,מיקום חולה,34.8312082,32.0858474
9476,בית הכנסת הגדול- כולל גרטלר - בני ברק,קומה ראשונה - בית מדרש,12/03/2020,11:00 - 15:00,מיקום חולה,34.8289585,32.0873548
9477,"גלידה גולדה, מתחם בית אהרון", ,12/03/2020,11:45-11:50,מיקום חולה,34.8680263,32.3614838
9478,"סופר פארם במרכז יכין סנטר, רחוב שחם 17, פתח תקווה",,12/03/2020,12:00-12:30,מיקום חולה,34.859377,32.088982
9479,"מקווה יחזקאל, קרית גת",,12/03/2020,12:00-12:30,מיקום חולה,34.76598,31.612332
9480,שופרסל רחוב ארלוזורוב 53 תל אביב, ,12/03/2020,12:00-12:30,מיקום חולה,34.7790996,32.0861406
9481,בית כנסת אור חמה - ירושלים,,12/03/2020,12:00 - 12:30,מיקום חולה,35.212513,31.7804597
9482,מרכז הבשר אטליז רחוב לשם 69 מודיעין, ,12/03/2020,12:20-12:25,מיקום חולה,34.9958938,31.9036406
9483,"פיצוחי שני, השוק 2, עפולה",,12/03/2020,13:00-13:30,מיקום חולה,35.2928779,32.6067953
9484,"שוק משק קנטור, רחוב שרף רמת השרון", ,12/03/2020,13:30-14:30,מיקום חולה,34.81973285,32.14146186
9485,"קפה מלכה, הר חוצבים, רח' הרטום 9, ירושלים",,12/03/2020,13:40-14:40,מיקום חולה,35.213093,31.802537
9486,"מרכז המזון, נוף הגליל","במחלקות ירקות, חטיפים, מאפים ודברי חלב",12/03/2020,14:00-15:00,מיקום חולה,35.335905,32.7134837
9487,"בית חולים ""הדסה עין כרם"", ירושלים",חדר אוכל,12/03/2020,14:00-14:30,מיקום חולה,35.1494106,31.7649503
9488,"""חומוס אבו אכרם"", רח' שיינקין 59, תל אביב",,12/03/2020,14:00-15:00,מיקום חולה,34.77749575,32.06839088
9489,קפה מצדה-נמל תל אביב - תל אביב - יפו,,12/03/2020,14:00 - 17:00,מיקום חולה,34.76695494,32.0777635
9490,דוכן קפה נטו בתחנת רכבת סבידור מרכז - תל אביב - יפו,,12/03/2020,14:00 - 14:28,מיקום חולה,34.7971878,32.0835611
9491,"חנות ""מיניסינו"" בקניון הזהב, רחוב דויד שחרוב 21, ראשל""צ",,12/03/2020,15:00-16:00,מיקום חולה,34.774565,31.991236
9492,"בית הכנסת 'השטיבלאך', רחוב החי""ש, ירושלים", ,12/03/2020,15:00-15:30,מיקום חולה,35.2073749,31.7633984
9493,"בית כנסת איצקוביץ, רח' הרב ש""ך 4, בני ברק",,12/03/2020,15:00-16:00,מיקום חולה,34.8355715,32.0859852
